reg;jour;n_dose1;n_complet;n_rappel;n_2_rappel;n_cum_dose1;n_cum_complet;n_cum_rappel;n_cum_2_rappel;couv_dose1;couv_complet;couv_rappel;couv_2_rappel
03;2022-06-10;3;6;1;3;98569;89288;43238;888;33.9;30.7;14.9;0.3
03;2022-06-11;17;9;8;1;98586;89297;43246;889;33.9;30.7;14.9;0.3
03;2022-06-12;0;0;0;0;98586;89297;43246;889;33.9;30.7;14.9;0.3
04;2020-12-27;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0
04;2020-12-28;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0
04;2020-12-29;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0
04;2020-12-30;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0
04;2020-12-31;1;0;0;0;1;0;0;0;0.0;0.0;0.0;0.0
04;2021-01-01;3;0;0;0;4;0;0;0;0.0;0.0;0.0;0.0
04;2021-01-02;1;0;0;0;5;0;0;0;0.0;0.0;0.0;0.0
04;2021-01-03;1;0;0;0;6;0;0;0;0.0;0.0;0.0;0.0
04;2021-01-04;1;0;0;0;7;0;0;0;0.0;0.0;0.0;0.0
04;2021-01-05;9;0;0;0;16;0;0;0;0.0;0.0;0.0;0.0
04;2021-01-06;3;0;0;0;19;0;0;0;0.0;0.0;0.0;0.0
04;2021-01-07;4;0;0;0;23;0;0;0;0.0;0.0;0.0;0.0
04;2021-01-08;6;0;0;0;29;0;0;0;0.0;0.0;0.0;0.0
04;2021-01-09;2;0;0;0;31;0;0;0;0.0;0.0;0.0;0.0
04;2021-01-10;0;0;0;0;31;0;0;0;0.0;0.0;0.0;0.0
04;2021-01-11;9;0;0;0;40;0;0;0;0.0;0.0;0.0;0.0
04;2021-01-12;4;0;0;0;44;0;0;0;0.0;0.0;0.0;0.0
04;2021-01-13;5;0;0;0;49;0;0;0;0.0;0.0;0.0;0.0
04;2021-01-14;10;0;0;0;59;0;0;0;0.0;0.0;0.0;0.0
04;2021-01-15;334;2;0;0;393;2;0;0;0.0;0.0;0.0;0.0
04;2021-01-16;31;1;0;0;424;3;0;0;0.0;0.0;0.0;0.0
04;2021-01-17;3;0;0;0;427;3;0;0;0.0;0.0;0.0;0.0
04;2021-01-18;59;1;0;0;486;4;0;0;0.1;0.0;0.0;0.0
04;2021-01-19;389;0;0;0;875;4;0;0;0.1;0.0;0.0;0.0
04;2021-01-20;458;1;0;0;1333;5;0;0;0.2;0.0;0.0;0.0
04;2021-01-21;552;1;0;0;1885;6;0;0;0.2;0.0;0.0;0.0
04;2021-01-22;405;0;0;0;2290;6;0;0;0.3;0.0;0.0;0.0
04;2021-01-23;74;0;0;0;2364;6;0;0;0.3;0.0;0.0;0.0
04;2021-01-24;2;0;0;0;2366;6;0;0;0.3;0.0;0.0;0.0
04;2021-01-25;258;1;0;0;2624;7;0;0;0.3;0.0;0.0;0.0
04;2021-01-26;416;1;0;0;3040;8;0;0;0.4;0.0;0.0;0.0
04;2021-01-27;319;2;0;0;3359;10;0;0;0.4;0.0;0.0;0.0
04;2021-01-28;392;4;0;0;3751;14;0;0;0.4;0.0;0.0;0.0
04;2021-01-29;406;7;0;0;4157;21;0;0;0.5;0.0;0.0;0.0
04;2021-01-30;385;3;0;0;4542;24;0;0;0.5;0.0;0.0;0.0
04;2021-01-31;1;0;0;0;4543;24;0;0;0.5;0.0;0.0;0.0
04;2021-02-01;351;5;0;0;4894;29;0;0;0.6;0.0;0.0;0.0
04;2021-02-02;480;3;0;0;5374;32;0;0;0.6;0.0;0.0;0.0
04;2021-02-03;548;1;0;0;5922;33;0;0;0.7;0.0;0.0;0.0
04;2021-02-04;597;5;0;0;6519;38;0;0;0.8;0.0;0.0;0.0
04;2021-02-05;506;141;0;0;7025;179;0;0;0.8;0.0;0.0;0.0
04;2021-02-06;474;6;0;0;7499;185;0;0;0.9;0.0;0.0;0.0
04;2021-02-07;3;8;0;0;7502;193;0;0;0.9;0.0;0.0;0.0
04;2021-02-08;436;38;0;0;7938;231;0;0;0.9;0.0;0.0;0.0
04;2021-02-09;776;89;0;0;8714;320;0;0;1.0;0.0;0.0;0.0
04;2021-02-10;809;94;0;0;9523;414;0;0;1.1;0.0;0.0;0.0
04;2021-02-11;779;92;0;0;10302;506;0;0;1.2;0.1;0.0;0.0
04;2021-02-12;630;98;0;0;10932;604;0;0;1.3;0.1;0.0;0.0
04;2021-02-13;629;58;0;0;11561;662;0;0;1.3;0.1;0.0;0.0
04;2021-02-14;2;0;0;0;11563;662;0;0;1.3;0.1;0.0;0.0
04;2021-02-15;519;132;0;0;12082;794;0;0;1.4;0.1;0.0;0.0
04;2021-02-16;634;507;0;0;12716;1301;0;0;1.5;0.2;0.0;0.0
04;2021-02-17;585;322;0;0;13301;1623;0;0;1.5;0.2;0.0;0.0
04;2021-02-18;485;411;0;0;13786;2034;0;0;1.6;0.2;0.0;0.0
04;2021-02-19;486;302;0;0;14272;2336;0;0;1.7;0.3;0.0;0.0
04;2021-02-20;552;111;0;0;14824;2447;0;0;1.7;0.3;0.0;0.0
04;2021-02-21;0;2;0;0;14824;2449;0;0;1.7;0.3;0.0;0.0
04;2021-02-22;382;191;0;0;15206;2640;0;0;1.8;0.3;0.0;0.0
04;2021-02-23;590;199;0;0;15796;2839;0;0;1.8;0.3;0.0;0.0
04;2021-02-24;567;220;0;0;16363;3059;0;0;1.9;0.4;0.0;0.0
04;2021-02-25;630;254;0;0;16993;3313;0;0;2.0;0.4;0.0;0.0
04;2021-02-26;469;419;0;0;17462;3732;0;0;2.0;0.4;0.0;0.0
04;2021-02-27;363;424;0;0;17825;4156;0;0;2.1;0.5;0.0;0.0
04;2021-02-28;0;0;0;0;17825;4156;0;0;2.1;0.5;0.0;0.0
04;2021-03-01;278;373;0;0;18103;4529;0;0;2.1;0.5;0.0;0.0
04;2021-03-02;469;469;0;0;18572;4998;0;0;2.2;0.6;0.0;0.0
04;2021-03-03;739;534;0;0;19311;5532;0;0;2.2;0.6;0.0;0.0
04;2021-03-04;783;511;0;0;20094;6043;0;0;2.3;0.7;0.0;0.0
04;2021-03-05;717;511;0;0;20811;6554;0;0;2.4;0.8;0.0;0.0
04;2021-03-06;785;497;0;0;21596;7051;0;0;2.5;0.8;0.0;0.0
04;2021-03-07;2;1;0;0;21598;7052;0;0;2.5;0.8;0.0;0.0
04;2021-03-08;439;539;0;0;22037;7591;0;0;2.6;0.9;0.0;0.0
04;2021-03-09;671;743;0;0;22708;8334;0;0;2.6;1.0;0.0;0.0
04;2021-03-10;639;804;0;0;23347;9138;0;0;2.7;1.1;0.0;0.0
04;2021-03-11;677;613;0;0;24024;9751;0;0;2.8;1.1;0.0;0.0
04;2021-03-12;735;649;0;0;24759;10400;0;0;2.9;1.2;0.0;0.0
04;2021-03-13;660;580;0;0;25419;10980;0;0;3.0;1.3;0.0;0.0
04;2021-03-14;6;0;0;0;25425;10980;0;0;3.0;1.3;0.0;0.0
04;2021-03-15;494;480;0;0;25919;11460;0;0;3.0;1.3;0.0;0.0
04;2021-03-16;671;694;0;0;26590;12154;0;0;3.1;1.4;0.0;0.0
04;2021-03-17;831;519;0;0;27421;12673;0;0;3.2;1.5;0.0;0.0
04;2021-03-18;1023;514;0;0;28444;13187;0;0;3.3;1.5;0.0;0.0
04;2021-03-19;773;511;0;0;29217;13698;0;0;3.4;1.6;0.0;0.0
04;2021-03-20;575;570;0;0;29792;14268;0;0;3.5;1.7;0.0;0.0
04;2021-03-21;3;2;0;0;29795;14270;0;0;3.5;1.7;0.0;0.0
04;2021-03-22;538;453;0;0;30333;14723;0;0;3.5;1.7;0.0;0.0
04;2021-03-23;771;625;0;0;31104;15348;0;0;3.6;1.8;0.0;0.0
04;2021-03-24;783;633;0;0;31887;15981;0;0;3.7;1.9;0.0;0.0
04;2021-03-25;954;528;0;0;32841;16509;0;0;3.8;1.9;0.0;0.0
04;2021-03-26;915;459;0;0;33756;16968;0;0;3.9;2.0;0.0;0.0
04;2021-03-27;777;325;0;0;34533;17293;0;0;4.0;2.0;0.0;0.0
04;2021-03-28;7;0;0;0;34540;17293;0;0;4.0;2.0;0.0;0.0
04;2021-03-29;941;247;0;0;35481;17540;0;0;4.1;2.0;0.0;0.0
04;2021-03-30;901;489;0;0;36382;18029;0;0;4.2;2.1;0.0;0.0
04;2021-03-31;745;633;0;0;37127;18662;0;0;4.3;2.2;0.0;0.0
04;2021-04-01;742;690;0;0;37869;19352;0;0;4.4;2.3;0.0;0.0
04;2021-04-02;693;736;0;0;38562;20088;0;0;4.5;2.3;0.0;0.0
04;2021-04-03;702;675;0;0;39264;20763;0;0;4.6;2.4;0.0;0.0
04;2021-04-04;8;1;0;0;39272;20764;0;0;4.6;2.4;0.0;0.0
04;2021-04-05;14;4;0;0;39286;20768;0;0;4.6;2.4;0.0;0.0
04;2021-04-06;806;646;0;0;40092;21414;0;0;4.7;2.5;0.0;0.0
04;2021-04-07;1349;765;0;0;41441;22179;0;0;4.8;2.6;0.0;0.0
04;2021-04-08;1782;756;0;0;43223;22935;0;0;5.0;2.7;0.0;0.0
04;2021-04-09;1507;748;0;0;44730;23683;0;0;5.2;2.8;0.0;0.0
04;2021-04-10;1136;645;0;0;45866;24328;0;0;5.3;2.8;0.0;0.0
04;2021-04-11;14;1;0;0;45880;24329;0;0;5.3;2.8;0.0;0.0
04;2021-04-12;1215;522;0;0;47095;24851;0;0;5.5;2.9;0.0;0.0
04;2021-04-13;1439;739;0;0;48534;25590;0;0;5.6;3.0;0.0;0.0
04;2021-04-14;2058;758;0;0;50592;26348;0;0;5.9;3.1;0.0;0.0
04;2021-04-15;2491;915;0;0;53083;27263;0;0;6.2;3.2;0.0;0.0
04;2021-04-16;1934;759;0;0;55017;28022;0;0;6.4;3.3;0.0;0.0
04;2021-04-17;1293;597;0;0;56310;28619;0;0;6.5;3.3;0.0;0.0
04;2021-04-18;6;2;0;0;56316;28621;0;0;6.5;3.3;0.0;0.0
04;2021-04-19;1355;550;0;0;57671;29171;0;0;6.7;3.4;0.0;0.0
04;2021-04-20;1637;776;0;0;59308;29947;0;0;6.9;3.5;0.0;0.0
04;2021-04-21;2121;613;0;0;61429;30560;0;0;7.1;3.6;0.0;0.0
04;2021-04-22;2919;805;0;0;64348;31365;0;0;7.5;3.6;0.0;0.0
04;2021-04-23;2297;821;0;0;66645;32186;0;0;7.7;3.7;0.0;0.0
04;2021-04-24;1113;790;0;0;67758;32976;0;0;7.9;3.8;0.0;0.0
04;2021-04-25;13;5;0;0;67771;32981;0;0;7.9;3.8;0.0;0.0
04;2021-04-26;1161;891;0;0;68932;33872;0;0;8.0;3.9;0.0;0.0
04;2021-04-27;1680;1020;0;0;70612;34892;0;0;8.2;4.1;0.0;0.0
04;2021-04-28;2881;751;0;0;73493;35643;0;0;8.5;4.1;0.0;0.0
04;2021-04-29;3940;834;0;0;77433;36477;0;0;9.0;4.2;0.0;0.0
04;2021-04-30;3429;912;0;0;80862;37389;0;0;9.4;4.3;0.0;0.0
04;2021-05-01;2065;218;0;0;82927;37607;0;0;9.6;4.4;0.0;0.0
04;2021-05-02;18;6;0;0;82945;37613;0;0;9.6;4.4;0.0;0.0
04;2021-05-03;1826;568;0;0;84771;38181;0;0;9.9;4.4;0.0;0.0
04;2021-05-04;2144;1092;0;0;86915;39273;0;0;10.1;4.6;0.0;0.0
04;2021-05-05;3122;1606;0;0;90037;40879;0;0;10.5;4.8;0.0;0.0
04;2021-05-06;4002;1598;0;0;94039;42477;0;0;10.9;4.9;0.0;0.0
04;2021-05-07;3246;1536;0;0;97285;44013;0;0;11.3;5.1;0.0;0.0
04;2021-05-08;1565;516;0;0;98850;44529;0;0;11.5;5.2;0.0;0.0
04;2021-05-09;26;8;0;0;98876;44537;0;0;11.5;5.2;0.0;0.0
04;2021-05-10;2384;1024;0;0;101260;45561;0;0;11.8;5.3;0.0;0.0
04;2021-05-11;3582;1600;0;0;104842;47161;0;0;12.2;5.5;0.0;0.0
04;2021-05-12;4688;2390;0;0;109530;49551;0;0;12.7;5.8;0.0;0.0
04;2021-05-13;3460;590;0;0;112990;50141;0;0;13.1;5.8;0.0;0.0
04;2021-05-14;5177;2465;0;0;118167;52606;0;0;13.7;6.1;0.0;0.0
04;2021-05-15;3113;1522;0;0;121280;54128;0;0;14.1;6.3;0.0;0.0
04;2021-05-16;46;26;0;0;121326;54154;0;0;14.1;6.3;0.0;0.0
04;2021-05-17;2915;1448;0;0;124241;55602;0;0;14.4;6.5;0.0;0.0
04;2021-05-18;3741;1773;0;0;127982;57375;0;0;14.9;6.7;0.0;0.0
04;2021-05-19;4649;2386;0;0;132631;59761;0;0;15.4;6.9;0.0;0.0
04;2021-05-20;5039;2804;0;0;137670;62565;0;0;16.0;7.3;0.0;0.0
04;2021-05-21;4945;2590;0;0;142615;65155;0;0;16.6;7.6;0.0;0.0
04;2021-05-22;3365;1256;0;0;145980;66411;0;0;17.0;7.7;0.0;0.0
04;2021-05-23;57;12;0;0;146037;66423;0;0;17.0;7.7;0.0;0.0
04;2021-05-24;3577;1055;0;0;149614;67478;0;0;17.4;7.8;0.0;0.0
04;2021-05-25;4211;1919;0;0;153825;69397;0;0;17.9;8.1;0.0;0.0
04;2021-05-26;4988;2972;0;0;158813;72369;0;0;18.5;8.4;0.0;0.0
04;2021-05-27;4637;4037;0;0;163450;76406;0;0;19.0;8.9;0.0;0.0
04;2021-05-28;4338;3796;0;0;167788;80202;0;0;19.5;9.3;0.0;0.0
04;2021-05-29;2570;2420;0;0;170358;82622;0;0;19.8;9.6;0.0;0.0
04;2021-05-30;46;17;0;0;170404;82639;0;0;19.8;9.6;0.0;0.0
04;2021-05-31;2382;2195;0;0;172786;84834;0;0;20.1;9.9;0.0;0.0
04;2021-06-01;3348;2755;0;0;176134;87589;0;0;20.5;10.2;0.0;0.0
04;2021-06-02;4032;3344;0;0;180166;90933;0;0;21.0;10.6;0.0;0.0
04;2021-06-03;4092;3661;0;0;184258;94594;0;0;21.4;11.0;0.0;0.0
04;2021-06-04;3846;3729;0;0;188104;98323;0;0;21.9;11.4;0.0;0.0
04;2021-06-05;2251;1897;0;0;190355;100220;0;0;22.1;11.7;0.0;0.0
04;2021-06-06;1081;138;0;0;191436;100358;0;0;22.3;11.7;0.0;0.0
04;2021-06-07;2041;2465;0;0;193477;102823;0;0;22.5;12.0;0.0;0.0
04;2021-06-08;2648;3273;0;0;196125;106096;0;0;22.8;12.3;0.0;0.0
04;2021-06-09;3048;4755;0;0;199173;110851;0;0;23.2;12.9;0.0;0.0
04;2021-06-10;3489;4390;0;0;202662;115241;0;0;23.6;13.4;0.0;0.0
04;2021-06-11;2851;4568;0;0;205513;119809;0;0;23.9;13.9;0.0;0.0
04;2021-06-12;1763;3321;0;0;207276;123130;0;0;24.1;14.3;0.0;0.0
04;2021-06-13;1329;248;0;0;208605;123378;0;0;24.3;14.3;0.0;0.0
04;2021-06-14;1542;3099;0;0;210147;126477;0;0;24.4;14.7;0.0;0.0
04;2021-06-15;2131;3598;0;0;212278;130075;0;0;24.7;15.1;0.0;0.0
04;2021-06-16;2791;4614;0;0;215069;134689;0;0;25.0;15.7;0.0;0.0
04;2021-06-17;2606;4812;0;0;217675;139501;0;0;25.3;16.2;0.0;0.0
04;2021-06-18;2640;4816;0;0;220315;144317;0;0;25.6;16.8;0.0;0.0
04;2021-06-19;1345;3455;0;0;221660;147772;0;0;25.8;17.2;0.0;0.0
04;2021-06-20;644;302;0;0;222304;148074;0;0;25.9;17.2;0.0;0.0
04;2021-06-21;1315;3193;0;0;223619;151267;0;0;26.0;17.6;0.0;0.0
04;2021-06-22;1671;3766;0;0;225290;155033;0;0;26.2;18.0;0.0;0.0
04;2021-06-23;2267;4940;0;0;227557;159973;0;0;26.5;18.6;0.0;0.0
04;2021-06-24;2305;4061;0;0;229862;164034;0;0;26.7;19.1;0.0;0.0
04;2021-06-25;2221;4059;0;0;232083;168093;0;0;27.0;19.5;0.0;0.0
04;2021-06-26;1428;2690;0;0;233511;170783;0;0;27.2;19.9;0.0;0.0
04;2021-06-27;691;295;0;0;234202;171078;0;0;27.2;19.9;0.0;0.0
04;2021-06-28;1333;2489;0;0;235535;173567;0;0;27.4;20.2;0.0;0.0
04;2021-06-29;1798;2854;0;0;237333;176421;0;0;27.6;20.5;0.0;0.0
04;2021-06-30;2594;3860;0;0;239927;180281;0;0;27.9;21.0;0.0;0.0
04;2021-07-01;2742;3836;0;0;242669;184117;0;0;28.2;21.4;0.0;0.0
04;2021-07-02;2589;3704;0;0;245258;187821;0;0;28.5;21.8;0.0;0.0
04;2021-07-03;1642;2434;0;0;246900;190255;0;0;28.7;22.1;0.0;0.0
04;2021-07-04;878;1031;0;0;247778;191286;0;0;28.8;22.2;0.0;0.0
04;2021-07-05;1697;2232;0;0;249475;193518;0;0;29.0;22.5;0.0;0.0
04;2021-07-06;2620;2589;0;0;252095;196107;0;0;29.3;22.8;0.0;0.0
04;2021-07-07;2702;3199;0;0;254797;199306;0;0;29.6;23.2;0.0;0.0
04;2021-07-08;2509;3208;0;0;257306;202514;0;0;29.9;23.5;0.0;0.0
04;2021-07-09;2810;3439;0;0;260116;205953;0;0;30.2;23.9;0.0;0.0
04;2021-07-10;1637;2176;0;0;261753;208129;0;0;30.4;24.2;0.0;0.0
04;2021-07-11;741;1026;0;0;262494;209155;0;0;30.5;24.3;0.0;0.0
04;2021-07-12;1787;2659;0;0;264281;211814;0;0;30.7;24.6;0.0;0.0
04;2021-07-13;4443;3392;0;0;268724;215206;0;0;31.2;25.0;0.0;0.0
04;2021-07-14;3229;653;0;0;271953;215859;0;0;31.6;25.1;0.0;0.0
04;2021-07-15;5541;4096;0;0;277494;219955;0;0;32.3;25.6;0.0;0.0
04;2021-07-16;6198;3320;0;0;283692;223275;0;0;33.0;26.0;0.0;0.0
04;2021-07-17;4352;1965;0;0;288044;225240;0;0;33.5;26.2;0.0;0.0
04;2021-07-18;2630;766;0;0;290674;226006;0;0;33.8;26.3;0.0;0.0
04;2021-07-19;4582;2081;0;0;295256;228087;0;0;34.3;26.5;0.0;0.0
04;2021-07-20;6259;2548;0;0;301515;230635;0;0;35.1;26.8;0.0;0.0
04;2021-07-21;6718;2943;0;0;308233;233578;0;0;35.8;27.2;0.0;0.0
04;2021-07-22;7201;2886;0;0;315434;236464;0;0;36.7;27.5;0.0;0.0
04;2021-07-23;6721;3041;0;0;322155;239505;0;0;37.5;27.9;0.0;0.0
04;2021-07-24;3850;2126;0;0;326005;241631;0;0;37.9;28.1;0.0;0.0
04;2021-07-25;2520;765;0;0;328525;242396;0;0;38.2;28.2;0.0;0.0
04;2021-07-26;4407;2141;0;0;332932;244537;0;0;38.7;28.4;0.0;0.0
04;2021-07-27;5563;2666;0;0;338495;247203;0;0;39.4;28.7;0.0;0.0
04;2021-07-28;5506;2954;0;0;344001;250157;0;0;40.0;29.1;0.0;0.0
04;2021-07-29;5863;2901;0;0;349864;253058;0;0;40.7;29.4;0.0;0.0
04;2021-07-30;5997;2646;0;0;355861;255704;0;0;41.4;29.7;0.0;0.0
04;2021-07-31;3984;1696;0;0;359845;257400;0;0;41.8;29.9;0.0;0.0
04;2021-08-01;1926;725;0;0;361771;258125;0;0;42.1;30.0;0.0;0.0
04;2021-08-02;3594;1889;0;0;365365;260014;0;0;42.5;30.2;0.0;0.0
04;2021-08-03;4429;4076;0;0;369794;264090;0;0;43.0;30.7;0.0;0.0
04;2021-08-04;4989;4179;0;0;374783;268269;0;0;43.6;31.2;0.0;0.0
04;2021-08-05;4547;4617;0;0;379330;272886;0;0;44.1;31.7;0.0;0.0
04;2021-08-06;4189;5095;0;0;383519;277981;0;0;44.6;32.3;0.0;0.0
04;2021-08-07;2797;4019;0;0;386316;282000;0;0;44.9;32.8;0.0;0.0
04;2021-08-08;1490;2251;0;0;387806;284251;0;0;45.1;33.1;0.0;0.0
04;2021-08-09;2682;4501;0;0;390488;288752;0;0;45.4;33.6;0.0;0.0
04;2021-08-10;3872;5019;0;0;394360;293771;0;0;45.9;34.2;0.0;0.0
04;2021-08-11;4753;5475;0;0;399113;299246;0;0;46.4;34.8;0.0;0.0
04;2021-08-12;4791;5943;0;0;403904;305189;0;0;47.0;35.5;0.0;0.0
04;2021-08-13;4510;5838;0;0;408414;311027;0;0;47.5;36.2;0.0;0.0
04;2021-08-14;2657;4334;0;0;411071;315361;0;0;47.8;36.7;0.0;0.0
04;2021-08-15;1570;2165;0;0;412641;317526;0;0;48.0;36.9;0.0;0.0
04;2021-08-16;2402;4222;0;0;415043;321748;0;0;48.3;37.4;0.0;0.0
04;2021-08-17;3203;4580;0;0;418246;326328;0;0;48.6;37.9;0.0;0.0
04;2021-08-18;3392;5995;0;0;421638;332323;0;0;49.0;38.6;0.0;0.0
04;2021-08-19;3383;4944;0;0;425021;337267;0;0;49.4;39.2;0.0;0.0
04;2021-08-20;3507;5347;0;0;428528;342614;0;0;49.8;39.8;0.0;0.0
04;2021-08-21;1870;4659;0;0;430398;347273;0;0;50.0;40.4;0.0;0.0
04;2021-08-22;1023;1950;0;0;431421;349223;0;0;50.2;40.6;0.0;0.0
04;2021-08-23;1863;3436;0;0;433284;352659;0;0;50.4;41.0;0.0;0.0
04;2021-08-24;2518;3912;0;0;435802;356571;0;0;50.7;41.5;0.0;0.0
04;2021-08-25;2952;5304;0;0;438754;361875;0;0;51.0;42.1;0.0;0.0
04;2021-08-26;2712;3951;0;0;441466;365826;0;0;51.3;42.5;0.0;0.0
04;2021-08-27;2812;4124;0;0;444278;369950;0;0;51.7;43.0;0.0;0.0
04;2021-08-28;1873;3919;0;0;446151;373869;0;0;51.9;43.5;0.0;0.0
04;2021-08-29;747;1577;0;0;446898;375446;0;0;52.0;43.7;0.0;0.0
04;2021-08-30;1597;2625;11;0;448495;378071;11;0;52.2;44.0;0.0;0.0
04;2021-08-31;1909;3437;13;0;450404;381508;24;0;52.4;44.4;0.0;0.0
04;2021-09-01;2508;4985;36;0;452912;386493;60;0;52.7;44.9;0.0;0.0
04;2021-09-02;2333;4363;39;0;455245;390856;99;0;52.9;45.5;0.0;0.0
04;2021-09-03;2377;4573;73;0;457622;395429;172;0;53.2;46.0;0.0;0.0
04;2021-09-04;1611;3937;37;0;459233;399366;209;0;53.4;46.4;0.0;0.0
04;2021-09-05;609;1314;33;0;459842;400680;242;0;53.5;46.6;0.0;0.0
04;2021-09-06;1253;2566;62;1;461095;403246;304;1;53.6;46.9;0.0;0.0
04;2021-09-07;1436;3150;101;0;462531;406396;405;1;53.8;47.3;0.0;0.0
04;2021-09-08;2162;3906;93;0;464693;410302;498;1;54.0;47.7;0.1;0.0
04;2021-09-09;1841;3414;114;0;466534;413716;612;1;54.3;48.1;0.1;0.0
04;2021-09-10;1990;3776;103;0;468524;417492;715;1;54.5;48.5;0.1;0.0
04;2021-09-11;1576;2544;45;0;470100;420036;760;1;54.7;48.8;0.1;0.0
04;2021-09-12;390;976;14;0;470490;421012;774;1;54.7;49.0;0.1;0.0
04;2021-09-13;1117;1891;111;0;471607;422903;885;1;54.8;49.2;0.1;0.0
04;2021-09-14;1551;2388;139;0;473158;425291;1024;1;55.0;49.5;0.1;0.0
04;2021-09-15;1890;3087;119;0;475048;428378;1143;1;55.2;49.8;0.1;0.0
04;2021-09-16;1454;2815;195;0;476502;431193;1338;1;55.4;50.1;0.2;0.0
04;2021-09-17;1531;3085;138;2;478033;434278;1476;3;55.6;50.5;0.2;0.0
04;2021-09-18;1215;1991;70;0;479248;436269;1546;3;55.7;50.7;0.2;0.0
04;2021-09-19;293;721;22;0;479541;436990;1568;3;55.8;50.8;0.2;0.0
04;2021-09-20;740;1666;103;1;480281;438656;1671;4;55.8;51.0;0.2;0.0
04;2021-09-21;871;1881;259;1;481152;440537;1930;5;56.0;51.2;0.2;0.0
04;2021-09-22;1276;2568;224;0;482428;443105;2154;5;56.1;51.5;0.3;0.0
04;2021-09-23;885;2166;171;0;483313;445271;2325;5;56.2;51.8;0.3;0.0
04;2021-09-24;1171;2502;227;0;484484;447773;2552;5;56.3;52.1;0.3;0.0
04;2021-09-25;789;1913;74;0;485273;449686;2626;5;56.4;52.3;0.3;0.0
04;2021-09-26;165;527;7;0;485438;450213;2633;5;56.4;52.4;0.3;0.0
04;2021-09-27;619;1109;149;0;486057;451322;2782;5;56.5;52.5;0.3;0.0
04;2021-09-28;873;1565;154;0;486930;452887;2936;5;56.6;52.7;0.3;0.0
04;2021-09-29;1229;2364;218;0;488159;455251;3154;5;56.8;52.9;0.4;0.0
04;2021-09-30;1024;1785;225;0;489183;457036;3379;5;56.9;53.1;0.4;0.0
04;2021-10-01;1356;2041;252;0;490539;459077;3631;5;57.0;53.4;0.4;0.0
04;2021-10-02;988;1524;112;0;491527;460601;3743;5;57.2;53.6;0.4;0.0
04;2021-10-03;270;378;29;0;491797;460979;3772;5;57.2;53.6;0.4;0.0
04;2021-10-04;762;1190;140;0;492559;462169;3912;5;57.3;53.7;0.5;0.0
04;2021-10-05;1002;1353;261;1;493561;463522;4173;6;57.4;53.9;0.5;0.0
04;2021-10-06;1234;1936;193;0;494795;465458;4366;6;57.5;54.1;0.5;0.0
04;2021-10-07;1016;1508;343;0;495811;466966;4709;6;57.7;54.3;0.5;0.0
04;2021-10-08;1197;1837;342;0;497008;468803;5051;6;57.8;54.5;0.6;0.0
04;2021-10-09;916;1353;145;0;497924;470156;5196;6;57.9;54.7;0.6;0.0
04;2021-10-10;212;247;35;0;498136;470403;5231;6;57.9;54.7;0.6;0.0
04;2021-10-11;1053;967;191;0;499189;471370;5422;6;58.0;54.8;0.6;0.0
04;2021-10-12;1164;1045;173;0;500353;472415;5595;6;58.2;54.9;0.7;0.0
04;2021-10-13;1383;1535;345;0;501736;473950;5940;6;58.3;55.1;0.7;0.0
04;2021-10-14;1361;1068;307;0;503097;475018;6247;6;58.5;55.2;0.7;0.0
04;2021-10-15;1439;1348;393;0;504536;476366;6640;6;58.7;55.4;0.8;0.0
04;2021-10-16;756;867;155;0;505292;477233;6795;6;58.8;55.5;0.8;0.0
04;2021-10-17;142;167;17;0;505434;477400;6812;6;58.8;55.5;0.8;0.0
04;2021-10-18;900;811;261;1;506334;478211;7073;7;58.9;55.6;0.8;0.0
04;2021-10-19;1015;949;279;0;507349;479160;7352;7;59.0;55.7;0.9;0.0
04;2021-10-20;1069;1297;380;0;508418;480457;7732;7;59.1;55.9;0.9;0.0
04;2021-10-21;1021;1086;410;0;509439;481543;8142;7;59.2;56.0;0.9;0.0
04;2021-10-22;1111;1243;420;0;510550;482786;8562;7;59.4;56.1;1.0;0.0
04;2021-10-23;614;919;144;1;511164;483705;8706;8;59.4;56.2;1.0;0.0
04;2021-10-24;89;216;21;0;511253;483921;8727;8;59.5;56.3;1.0;0.0
04;2021-10-25;648;827;299;0;511901;484748;9026;8;59.5;56.4;1.0;0.0
04;2021-10-26;768;1015;421;0;512669;485763;9447;8;59.6;56.5;1.1;0.0
04;2021-10-27;1186;1405;437;0;513855;487168;9884;8;59.8;56.7;1.1;0.0
04;2021-10-28;824;1052;513;1;514679;488220;10397;9;59.8;56.8;1.2;0.0
04;2021-10-29;931;1245;539;0;515610;489465;10936;9;60.0;56.9;1.3;0.0
04;2021-10-30;762;1165;169;0;516372;490630;11105;9;60.0;57.1;1.3;0.0
04;2021-10-31;75;112;25;0;516447;490742;11130;9;60.1;57.1;1.3;0.0
04;2021-11-01;23;41;9;0;516470;490783;11139;9;60.1;57.1;1.3;0.0
04;2021-11-02;386;794;196;0;516856;491577;11335;9;60.1;57.2;1.3;0.0
04;2021-11-03;1075;1978;481;0;517931;493555;11816;9;60.2;57.4;1.4;0.0
04;2021-11-04;610;872;457;0;518541;494427;12273;9;60.3;57.5;1.4;0.0
